sales,price,brand,feat
3967.9999999811,2.99,minute.maid,0
16448.0000007419,2.19,minute.maid,1
3200.00000003898,2.99,minute.maid,0
3008.00000009105,2.99,minute.maid,0
7744.00000033754,2.99,minute.maid,0
18623.9999994196,1.99,minute.maid,1
3840.00000007,2.78,minute.maid,0
2879.99999991362,2.99,minute.maid,0
17984.0000001184,1.99,minute.maid,1
3008.00000009105,2.99,minute.maid,0
22143.999990757202,1.99,minute.maid,1
8831.999999850941,1.99,minute.maid,0
9151.99999982081,2.99,minute.maid,0
18111.9999999473,1.99,minute.maid,1
7296.000000334399,1.99,minute.maid,0
11136.0000002873,1.99,minute.maid,0
9215.99999967124,1.99,minute.maid,0
8575.99999990925,1.99,minute.maid,0
3520.00000002766,2.46,minute.maid,0
7104.000000198871,2.46,minute.maid,0
24064.000006026403,1.99,minute.maid,1
4800.0000000192895,2.46,minute.maid,0
3967.9999999811,2.41,minute.maid,0
3648.00000002108,2.41,minute.maid,0
5567.99999992063,2.41,minute.maid,0
15168.000000078799,1.99,minute.maid,1
3008.00000009105,2.46,minute.maid,0
5696.00000004664,2.46,minute.maid,0
44736.000018185994,1.69,minute.maid,1
15999.999999649299,1.69,minute.maid,0
4416.00000019019,2.46,minute.maid,1
6271.99999981031,2.09,minute.maid,0
4863.99999977624,2.09,minute.maid,0
6015.99999982147,2.09,minute.maid,0
16576.0000006761,2.09,minute.maid,0
72319.9999952227,1.39,minute.maid,1
5503.99999992746,2.26,minute.maid,0
3584.00000001856,2.26,minute.maid,0
4543.99999999551,2.26,minute.maid,0
2816.00000006214,2.26,minute.maid,0
13503.9999995174,1.69,minute.maid,1
10240.0000000666,2.26,minute.maid,0
26239.999998477404,1.69,minute.maid,1
7104.000000198871,1.69,minute.maid,0
2367.99999999077,2.26,minute.maid,0
2432.00000003391,2.26,minute.maid,0
3008.00000009105,2.26,minute.maid,0
2624.00000009452,2.26,minute.maid,0
3584.00000001856,2.26,minute.maid,0
12223.999999923,2.26,minute.maid,0
60991.9999991538,1.29,minute.maid,1
4671.99999996233,2.26,minute.maid,0
4160.00000018591,2.26,minute.maid,0
12799.999999901298,1.99,minute.maid,1
6527.99999971314,1.94,minute.maid,0
6912.00000011134,1.85,minute.maid,0
9920.00000020912,1.79,minute.maid,0
8447.999999611031,1.88,minute.maid,0
106880.000024532,1.69,minute.maid,1
4736.00000017124,2.24,minute.maid,0
30975.9999976364,1.49,minute.maid,0
3903.9999998712296,2.21,minute.maid,0
6912.00000011134,2.06,minute.maid,0
8063.999999910079,1.99,minute.maid,0
6143.99999983099,1.99,minute.maid,0
6080.00000024191,2.03,minute.maid,0
3648.00000002108,2.26,minute.maid,0
4095.9999999207703,2.12,minute.maid,0
17152.0000005055,1.99,minute.maid,1
10879.9999998919,1.99,minute.maid,0
6015.99999982147,2.14,minute.maid,0
9151.99999982081,2.49,minute.maid,1
5439.99999972807,2.49,minute.maid,1
4095.9999999207703,2.53,minute.maid,0
4927.99999993418,2.21,minute.maid,0
6463.999999993979,1.99,minute.maid,0
97216.0000043314,1.99,minute.maid,1
6271.99999981031,2.17,minute.maid,0
6015.99999982147,2.28,minute.maid,0
15296.0000001349,1.99,minute.maid,1
7168.00000032424,2.11,minute.maid,0
3648.00000002108,2.47,minute.maid,0
17535.9999991628,1.99,minute.maid,1
4288.00000021167,2.22,minute.maid,0
5055.99999986504,2.66,minute.maid,0
16576.0000006761,1.99,minute.maid,1
3136.0000000931395,2.66,minute.maid,0
3776.00000013068,2.66,minute.maid,0
4160.00000018591,2.66,minute.maid,0
16319.9999997047,1.99,minute.maid,1
2752.0000001287,2.67,minute.maid,0
3711.99999997739,2.69,minute.maid,0
4224.00000005872,2.69,minute.maid,0
3520.00000002766,2.69,minute.maid,0
4095.9999999207703,2.46,minute.maid,0
9344.000000298922,1.99,minute.maid,1
5183.99999983354,2.35,minute.maid,1
3391.9999999599895,2.69,minute.maid,0
25087.999996233397,2.29,minute.maid,1
4288.00000021167,2.67,minute.maid,0
2560.00000006756,2.65,minute.maid,1
36287.999996827595,1.99,minute.maid,1
21055.9999994727,1.94,minute.maid,1
13183.9999993507,1.69,minute.maid,0
9215.99999967124,1.77,minute.maid,0
23040.0000043816,1.73,minute.maid,1
4479.99999995954,2.59,minute.maid,0
3967.9999999811,2.39,minute.maid,0
31551.9999873047,2.19,minute.maid,1
1983.99999991108,1.59,dominicks,1
1407.99999997467,2.49,dominicks,0
3200.00000003898,2.49,dominicks,0
1728.0000000622101,2.49,dominicks,0
1087.99999998271,2.49,dominicks,0
831.999999982354,2.49,dominicks,0
3072.00000009965,2.49,dominicks,0
4863.99999977624,2.09,dominicks,1
1983.99999991108,2.09,dominicks,0
1855.99999991435,2.09,dominicks,0
960.0000000365931,2.09,dominicks,0
20287.9999992503,1.89,dominicks,1
6527.99999971314,1.89,dominicks,0
8192.00000016967,1.89,dominicks,0
7232.0000002024,1.79,dominicks,0
20607.9999999159,1.79,dominicks,1
9280.000000183309,1.79,dominicks,0
1599.9999999554002,2.49,dominicks,0
57919.9999965481,1.24,dominicks,1
1535.9999999882998,1.59,dominicks,0
18432.0000000808,1.59,dominicks,1
22079.999991366,1.29,dominicks,0
25279.9999934071,0.99,dominicks,0
15551.999999996598,1.59,dominicks,1
32255.9999860964,2.49,dominicks,1
9344.000000298922,2.19,dominicks,0
27904.0000081283,1.39,dominicks,1
2239.9999998900503,2.19,dominicks,0
1664.0000000313598,2.19,dominicks,0
3520.00000002766,2.19,dominicks,0
90687.9999954336,0.99,dominicks,1
1855.99999991435,2.19,dominicks,0
5567.99999992063,2.19,dominicks,0
34751.999989796604,1.49,dominicks,1
11967.999999829299,1.49,dominicks,0
1152.00000005088,2.19,dominicks,0
1728.0000000622101,2.19,dominicks,0
4800.0000000192895,1.99,dominicks,1
41215.9999808747,1.09,dominicks,1
1215.99999996825,2.19,dominicks,0
3520.00000002766,2.19,dominicks,0
9535.999999951078,1.59,dominicks,1
7616.00000021933,1.59,dominicks,0
4671.99999996233,1.59,dominicks,0
83840.0000373198,0.99,dominicks,1
704.000000029538,2.19,dominicks,1
1344.0000000227199,2.19,dominicks,0
1152.00000005088,2.19,dominicks,0
5183.99999983354,2.19,dominicks,0
18175.9999996205,1.59,dominicks,1
4095.9999999207703,1.59,dominicks,0
2048.00000008315,2.09,dominicks,0
7871.9999997474,1.41,dominicks,1
15744.000000125401,1.29,dominicks,0
1855.99999991435,1.89,dominicks,0
4736.00000017124,1.89,dominicks,0
20032.0000000035,1.59,dominicks,1
4736.00000017124,1.59,dominicks,0
7551.99999980866,1.89,dominicks,0
47680.0000124334,0.99,dominicks,1
22720.0000037468,0.99,dominicks,0
16959.9999992216,1.49,dominicks,1
3391.9999999599895,1.49,dominicks,0
9151.99999982081,1.39,dominicks,0
11072.000000471102,1.39,dominicks,0
8127.999999851559,1.39,dominicks,0
7808.00000005521,1.59,dominicks,1
8192.00000016967,1.59,dominicks,0
6719.99999988444,1.58,dominicks,0
22655.9999888205,1.49,dominicks,1
4736.00000017124,1.57,dominicks,0
3391.9999999599895,1.89,dominicks,0
1791.9999999375,1.81,dominicks,0
8192.00000016967,1.69,dominicks,1
4927.99999993418,1.73,dominicks,0
4608.00000011185,1.89,dominicks,0
16895.9999998988,1.5,dominicks,1
15871.9999996087,1.59,dominicks,0
16959.9999992216,1.59,dominicks,1
7168.00000032424,1.62,dominicks,0
14016.000000334,1.69,dominicks,1
7744.00000033754,1.69,dominicks,0
3711.99999997739,1.76,dominicks,0
5247.99999987445,1.79,dominicks,0
9600.000000423091,1.55,dominicks,0
40320.0000102715,1.29,dominicks,0
12415.999999714399,1.35,dominicks,0
4224.00000005872,1.18,dominicks,0
5567.99999992063,1.69,dominicks,0
4671.99999996233,1.64,dominicks,0
41727.9999880523,1.38,dominicks,1
8447.999999611031,1.48,dominicks,0
26687.999995770697,1.59,dominicks,0
7744.00000033754,1.67,dominicks,0
1728.0000000622101,1.89,dominicks,0
7359.999999831291,1.39,dominicks,0
43135.999988267904,1.29,dominicks,1
8768.000000107,1.41,dominicks,0
7616.00000021933,1.89,dominicks,0
6399.999999694311,1.92,dominicks,0
4671.99999996233,1.99,dominicks,0
12799.999999901298,1.68,dominicks,0
42367.999987430296,1.69,dominicks,0
21695.9999991295,1.71,dominicks,0
5824.00000013674,1.99,dominicks,0
1855.99999991435,1.99,dominicks,0
2816.00000006214,1.99,dominicks,0
3840.00000007,1.74,dominicks,0
8000.000000304209,1.43,dominicks,0
6784.00000019172,1.88,dominicks,0
5055.99999986504,1.69,dominicks,0
28480.000013502002,1.49,dominicks,1
5503.99999992746,1.89,dominicks,1
5055.99999986504,1.96,dominicks,0
10623.9999998277,1.36,dominicks,0
6271.99999981031,1.31,dominicks,0
2816.00000006214,1.9,dominicks,0
3584.00000001856,1.85,dominicks,0
4288.00000021167,1.78,dominicks,0
30656.0000070329,1.49,dominicks,0
4288.00000021167,1.74,dominicks,0
6143.99999983099,3.66,tropicana,0
3520.00000002766,3.66,tropicana,0
5951.99999992306,3.66,tropicana,0
5312.00000023229,3.66,tropicana,0
4160.00000018591,3.66,tropicana,0
7936.000000280071,3.66,tropicana,0
3840.00000007,3.66,tropicana,0
6847.99999985223,3.66,tropicana,0
4288.00000021167,3.66,tropicana,0
6080.00000024191,3.29,tropicana,0
7679.9999996796,3.29,tropicana,0
7424.000000252141,3.29,tropicana,0
5055.99999986504,3.66,tropicana,0
8192.00000016967,3.29,tropicana,1
5312.00000023229,3.29,tropicana,0
3776.00000013068,3.51,tropicana,0
6912.00000011134,3.51,tropicana,0
5760.00000005797,3.51,tropicana,0
5631.99999978667,3.51,tropicana,0
8447.999999611031,3.66,tropicana,0
9535.999999951078,2.99,tropicana,0
9023.99999965854,2.99,tropicana,0
6912.00000011134,3.39,tropicana,0
6271.99999981031,3.39,tropicana,0
17343.9999993171,2.39,tropicana,0
8831.999999850941,2.39,tropicana,0
8768.000000107,3.39,tropicana,0
11392.0000005496,2.59,tropicana,0
8896.00000008573,2.59,tropicana,0
7551.99999980866,3.39,tropicana,0
6015.99999982147,3.39,tropicana,0
13503.9999995174,2.49,tropicana,0
8063.999999910079,3.39,tropicana,0
5951.99999992306,3.39,tropicana,0
4032.00000019675,3.39,tropicana,0
4479.99999995954,3.39,tropicana,0
4671.99999996233,3.39,tropicana,0
3455.99999991724,3.39,tropicana,0
39040.0000184648,1.69,tropicana,1
9920.00000020912,3.39,tropicana,0
29184.000003675497,1.99,tropicana,1
7359.999999831291,3.39,tropicana,0
34623.9999928621,1.99,tropicana,1
12672.0000005803,1.99,tropicana,0
4671.99999996233,3.39,tropicana,0
16640.0000004127,2.29,tropicana,1
5439.99999972807,3.39,tropicana,0
4479.99999995954,3.39,tropicana,0
35200.0000145662,1.99,tropicana,0
10944.0000004122,1.99,tropicana,0
5503.99999992746,3.39,tropicana,0
11200.0000001883,3.39,tropicana,0
19647.9999990791,1.99,tropicana,0
9407.99999963866,1.99,tropicana,0
9535.999999951078,1.99,tropicana,0
12288.0000001542,3.39,tropicana,1
17984.0000001184,2.19,tropicana,0
6847.99999985223,2.19,tropicana,0
4416.00000019019,3.39,tropicana,0
5567.99999992063,3.39,tropicana,0
4800.0000000192895,3.39,tropicana,0
28735.9999970711,1.99,tropicana,1
6655.999999993051,3.39,tropicana,0
8447.999999611031,2.49,tropicana,1
4416.00000019019,3.39,tropicana,0
4671.99999996233,2.99,tropicana,0
4608.00000011185,2.94,tropicana,0
4095.9999999207703,2.94,tropicana,0
5247.99999987445,2.94,tropicana,0
6015.99999982147,2.94,tropicana,0
4351.9999998443,2.94,tropicana,0
6527.99999971314,2.99,tropicana,0
42815.9999791101,1.99,tropicana,1
7359.999999831291,2.99,tropicana,0
5567.99999992063,2.99,tropicana,0
6527.99999971314,2.99,tropicana,0
4032.00000019675,2.99,tropicana,0
7936.000000280071,2.39,tropicana,0
9023.99999965854,2.39,tropicana,0
6015.99999982147,2.29,tropicana,0
6271.99999981031,2.29,tropicana,0
4160.00000018591,2.99,tropicana,0
4608.00000011185,2.99,tropicana,0
5760.00000005797,2.99,tropicana,0
24192.0000005017,1.99,tropicana,1
4032.00000019675,2.99,tropicana,0
32320.0000117958,1.99,tropicana,1
11392.0000005496,1.79,tropicana,0
28992.000004560297,1.79,tropicana,0
12928.000000505801,1.79,tropicana,0
14911.9999996216,2.99,tropicana,0
22143.999990757202,2.5,tropicana,1
8831.999999850941,2.5,tropicana,0
5055.99999986504,2.99,tropicana,0
8640.00000001641,2.99,tropicana,0
15871.9999996087,2.24,tropicana,1
6912.00000011134,2.99,tropicana,0
6784.00000019172,2.99,tropicana,0
5631.99999978667,2.99,tropicana,0
8447.999999611031,2.99,tropicana,0
51584.0000068968,2.49,tropicana,1
14079.999999830601,2.49,tropicana,0
38719.999984879396,1.99,tropicana,1
7232.0000002024,2.99,tropicana,1
6463.999999993979,2.69,tropicana,0
6976.00000007802,2.99,tropicana,0
6336.00000003636,2.99,tropicana,0
3200.00000003898,2.99,tropicana,0
6912.00000011134,2.99,tropicana,0
10240.0000000666,2.89,tropicana,1
4927.99999993418,2.99,tropicana,0
9344.000000298922,2.79,tropicana,1
8575.99999990925,2.99,tropicana,0
19136.00000095,2.49,tropicana,1
9151.99999982081,2.49,tropicana,0
7040.0000003373,2.99,tropicana,0
7359.999999831291,2.78,tropicana,1
5375.99999998395,2.78,tropicana,0
1919.9999999580898,2.99,minute.maid,0
29311.9999861103,1.99,minute.maid,1
4479.99999995954,2.99,minute.maid,0
3455.99999991724,2.99,minute.maid,0
31359.999985438102,2.59,minute.maid,1
2879.99999991362,2.99,minute.maid,0
27583.999987217,1.99,minute.maid,1
2432.00000003391,2.99,minute.maid,0
3776.00000013068,2.99,minute.maid,0
2943.99999985643,2.99,minute.maid,0
17471.9999992202,2.19,minute.maid,1
2560.00000006756,2.99,minute.maid,0
2943.99999985643,2.99,minute.maid,0
10047.999999919799,2.99,minute.maid,0
22847.999996817,1.99,minute.maid,1
4671.99999996233,2.74,minute.maid,0
2624.00000009452,2.99,minute.maid,0
18880.0000000096,1.99,minute.maid,1
2496.00000002666,2.99,minute.maid,0
23424.0000055974,1.99,minute.maid,1
6399.999999694311,1.99,minute.maid,0
9792.00000046896,2.99,minute.maid,0
18367.9999996456,1.99,minute.maid,1
8831.999999850941,1.99,minute.maid,0
11711.9999999872,1.99,minute.maid,0
8384.00000032845,1.99,minute.maid,0
10623.9999998277,1.99,minute.maid,0
3648.00000002108,2.46,minute.maid,0
5503.99999992746,2.46,minute.maid,0
27071.9999890101,1.99,minute.maid,1
3264.00000005223,2.46,minute.maid,0
3711.99999997739,2.41,minute.maid,0
3648.00000002108,2.41,minute.maid,0
5696.00000004664,2.41,minute.maid,0
16640.0000004127,1.99,minute.maid,1
4608.00000011185,2.46,minute.maid,0
9088.00000035504,2.46,minute.maid,0
50687.999991175304,1.69,minute.maid,1
17599.9999995381,1.69,minute.maid,0
3520.00000002766,2.46,minute.maid,1
4736.00000017124,2.09,minute.maid,0
4800.0000000192895,2.09,minute.maid,0
5503.99999992746,2.09,minute.maid,0
12479.9999997077,2.09,minute.maid,0
53247.999990368495,1.39,minute.maid,1
3455.99999991724,2.26,minute.maid,0
3455.99999991724,2.26,minute.maid,0
4416.00000019019,2.26,minute.maid,0
2111.99999994477,2.26,minute.maid,0
10047.999999919799,1.69,minute.maid,1
11839.9999995501,2.26,minute.maid,0
25407.9999988093,1.69,minute.maid,1
5951.99999992306,1.69,minute.maid,0
4416.00000019019,2.26,minute.maid,0
4095.9999999207703,2.26,minute.maid,0
3264.00000005223,2.26,minute.maid,0
3648.00000002108,2.26,minute.maid,0
2624.00000009452,2.26,minute.maid,0
9535.999999951078,2.26,minute.maid,0
52607.9999781229,1.29,minute.maid,1
3648.00000002108,2.26,minute.maid,0
4160.00000018591,2.26,minute.maid,0
14784.000000274,1.99,minute.maid,1
5439.99999972807,1.99,minute.maid,0
7040.0000003373,1.89,minute.maid,0
7359.999999831291,1.79,minute.maid,0
5631.99999978667,1.79,minute.maid,0
124479.999948687,1.69,minute.maid,1
5760.00000005797,2.26,minute.maid,0
22847.999996817,1.49,minute.maid,0
2943.99999985643,2.26,minute.maid,0
6527.99999971314,2.26,minute.maid,0
6592.0000000704795,1.99,minute.maid,0
5631.99999978667,1.99,minute.maid,0
5631.99999978667,1.99,minute.maid,0
3648.00000002108,2.26,minute.maid,0
4800.0000000192895,2.26,minute.maid,0
17984.0000001184,1.99,minute.maid,1
10432.000000350201,1.99,minute.maid,0
6271.99999981031,1.99,minute.maid,0
11776.000000369098,2.49,minute.maid,1
8831.999999850941,2.49,minute.maid,1
3455.99999991724,2.49,minute.maid,0
4224.00000005872,2.66,minute.maid,0
3327.99999986322,1.99,minute.maid,0
63040.0000295178,1.99,minute.maid,1
4671.99999996233,1.99,minute.maid,0
3903.9999998712296,2.66,minute.maid,0
15551.999999996598,1.99,minute.maid,1
4032.00000019675,1.99,minute.maid,0
3327.99999986322,2.66,minute.maid,0
13567.9999995701,1.99,minute.maid,1
4927.99999993418,1.99,minute.maid,0
3008.00000009105,2.66,minute.maid,0
20480.0000009534,1.99,minute.maid,1
2496.00000002666,2.66,minute.maid,0
4351.9999998443,2.66,minute.maid,0
2816.00000006214,2.66,minute.maid,0
17792.000000884098,1.99,minute.maid,1
3200.00000003898,2.66,minute.maid,0
1919.9999999580898,2.69,minute.maid,0
2943.99999985643,2.69,minute.maid,0
2879.99999991362,2.69,minute.maid,0
1728.0000000622101,2.69,minute.maid,0
14720.0000002522,2.02,minute.maid,1
2687.9999998843105,2.19,minute.maid,1
13632.000000421298,2.69,minute.maid,0
22015.9999992719,2.29,minute.maid,1
2879.99999991362,2.69,minute.maid,0
2816.00000006214,2.65,minute.maid,1
33728.000003337904,1.99,minute.maid,1
18816.000000031,1.99,minute.maid,1
11647.9999995752,1.69,minute.maid,0
10176.0000002045,1.69,minute.maid,0
19647.9999990791,1.99,minute.maid,1
4416.00000019019,2.69,minute.maid,0
4479.99999995954,2.49,minute.maid,0
35712.0000092501,2.19,minute.maid,1
5247.99999987445,1.59,dominicks,1
1919.9999999580898,2.49,dominicks,0
3072.00000009965,2.49,dominicks,0
2816.00000006214,2.49,dominicks,0
1279.99999998251,2.49,dominicks,0
1983.99999991108,2.09,dominicks,0
1664.0000000313598,2.09,dominicks,0
1024.00000000056,2.09,dominicks,0
23167.9999957037,1.89,dominicks,1
10112.0000001351,1.89,dominicks,0
5055.99999986504,1.89,dominicks,0
9023.99999965854,1.79,dominicks,0
26239.999998477404,1.79,dominicks,1
6399.999999694311,1.79,dominicks,0
1152.00000005088,2.49,dominicks,0
44223.9999943684,1.24,dominicks,1
1279.99999998251,1.59,dominicks,0
19776.0000008421,1.59,dominicks,1
18559.999999254,1.29,dominicks,0
23615.999990548902,0.99,dominicks,0
11136.0000002873,1.59,dominicks,1
27007.999989313397,2.49,dominicks,1
7744.00000033754,2.19,dominicks,0
29247.999992574598,1.39,dominicks,1
2432.00000003391,2.19,dominicks,0
1919.9999999580898,2.19,dominicks,0
3520.00000002766,2.19,dominicks,0
85503.9999609877,0.99,dominicks,1
10303.9999995452,2.19,dominicks,0
7040.0000003373,2.19,dominicks,0
39359.9999934587,1.49,dominicks,1
10240.0000000666,1.49,dominicks,0
1983.99999991108,2.19,dominicks,0
3967.9999999811,2.19,dominicks,0
4991.999999754071,1.99,dominicks,1
34112.0000161856,1.09,dominicks,1
1407.99999997467,2.19,dominicks,0
5824.00000013674,2.19,dominicks,0
16831.9999993699,1.59,dominicks,1
11136.0000002873,1.59,dominicks,0
7168.00000032424,1.59,dominicks,0
80256.0000359116,0.99,dominicks,1
1535.9999999882998,2.19,dominicks,1
3136.0000000931395,2.19,dominicks,0
2432.00000003391,2.19,dominicks,0
7616.00000021933,2.19,dominicks,0
27839.999987517796,1.59,dominicks,1
9535.999999951078,1.59,dominicks,0
3136.0000000931395,2.09,dominicks,0
10432.000000350201,1.41,dominicks,1
9727.99999994213,1.29,dominicks,0
6463.999999993979,1.89,dominicks,0
5631.99999978667,1.89,dominicks,0
17984.0000001184,1.59,dominicks,1
8319.999999873091,1.59,dominicks,0
5696.00000004664,1.89,dominicks,0
44736.000018185994,0.99,dominicks,1
17471.9999992202,0.99,dominicks,0
19968.000000615903,1.49,dominicks,1
8319.999999873091,1.49,dominicks,0
9471.99999977469,1.39,dominicks,0
10176.0000002045,1.39,dominicks,0
11967.999999829299,1.39,dominicks,0
14144.0000003193,1.58,dominicks,1
10816.000000186601,1.58,dominicks,0
9535.999999951078,1.58,dominicks,0
25791.9999920985,1.58,dominicks,1
4543.99999999551,1.58,dominicks,0
3136.0000000931395,1.58,dominicks,0
2624.00000009452,1.58,dominicks,0
9151.99999982081,1.58,dominicks,1
7040.0000003373,1.58,dominicks,0
4736.00000017124,1.58,dominicks,0
15551.999999996598,1.58,dominicks,1
14016.000000334,1.58,dominicks,0
17727.9999991666,1.58,dominicks,1
5119.99999982821,1.58,dominicks,0
10944.0000004122,1.58,dominicks,1
8192.00000016967,1.58,dominicks,0
3264.00000005223,1.58,dominicks,0
5183.99999983354,1.58,dominicks,0
13503.9999995174,1.58,dominicks,0
38783.9999833622,1.58,dominicks,0
10240.0000000666,1.58,dominicks,0
2624.00000009452,1.58,dominicks,0
11776.000000369098,1.58,dominicks,0
6143.99999983099,1.58,dominicks,0
36799.9999942216,1.58,dominicks,1
11008.0000002958,1.58,dominicks,0
26048.0000051506,1.58,dominicks,0
5760.00000005797,1.58,dominicks,0
3776.00000013068,1.58,dominicks,0
6719.99999988444,1.58,dominicks,0
39552.0000072237,1.29,dominicks,1
11519.9999994253,1.29,dominicks,0
4416.00000019019,1.89,dominicks,0
4608.00000011185,1.89,dominicks,0
4671.99999996233,1.99,dominicks,0
11711.9999999872,1.69,dominicks,0
39807.9999960649,1.69,dominicks,0
17664.0000004094,1.69,dominicks,0
5824.00000013674,1.99,dominicks,0
3327.99999986322,1.99,dominicks,0
3711.99999997739,1.99,dominicks,0
5696.00000004664,1.99,dominicks,0
5055.99999986504,1.29,dominicks,0
8640.00000001641,1.99,dominicks,0
3136.0000000931395,1.69,dominicks,0
30719.9999919634,1.49,dominicks,1
6592.0000000704795,1.89,dominicks,1
4543.99999999551,1.99,dominicks,0
17599.9999995381,1.79,dominicks,0
1728.0000000622101,1.29,dominicks,0
3391.9999999599895,1.99,dominicks,0
3903.9999998712296,1.85,dominicks,0
4608.00000011185,1.85,dominicks,0
30143.9999886632,1.49,dominicks,0
6655.999999993051,1.85,dominicks,0
4863.99999977624,3.19,tropicana,0
2943.99999985643,3.19,tropicana,0
2816.00000006214,3.19,tropicana,0
2560.00000006756,3.19,tropicana,0
4224.00000005872,3.19,tropicana,0
4032.00000019675,3.19,tropicana,0
2432.00000003391,3.19,tropicana,0
2687.9999998843105,3.19,tropicana,0
2111.99999994477,3.19,tropicana,0
3264.00000005223,3.19,tropicana,0
3711.99999997739,3.19,tropicana,0
3520.00000002766,3.19,tropicana,0
7104.000000198871,2.99,tropicana,1
3840.00000007,3.19,tropicana,0
3072.00000009965,3.19,tropicana,0
3200.00000003898,3.19,tropicana,0
3264.00000005223,3.19,tropicana,0
3711.99999997739,3.19,tropicana,0
10623.9999998277,3.19,tropicana,0
5247.99999987445,2.99,tropicana,0
7551.99999980866,2.99,tropicana,0
3967.9999999811,2.73,tropicana,0
4671.99999996233,2.73,tropicana,0
16959.9999992216,2.39,tropicana,0
8575.99999990925,2.39,tropicana,0
5183.99999983354,2.73,tropicana,0
8575.99999990925,2.59,tropicana,0
5887.9999999487,2.59,tropicana,0
3264.00000005223,2.73,tropicana,0
4032.00000019675,2.73,tropicana,0
11327.9999996205,2.49,tropicana,0
4095.9999999207703,2.73,tropicana,0
3200.00000003898,2.73,tropicana,0
4288.00000021167,2.73,tropicana,0
5247.99999987445,2.73,tropicana,0
4671.99999996233,2.73,tropicana,0
3264.00000005223,2.73,tropicana,0
69632.0000156282,1.36,tropicana,1
4927.99999993418,2.73,tropicana,0
24704.0000043355,1.99,tropicana,1
8960.00000027798,2.73,tropicana,0
28351.9999885229,1.99,tropicana,1
15871.9999996087,1.99,tropicana,0
3200.00000003898,2.73,tropicana,0
13760.0000001743,2.29,tropicana,1
7104.000000198871,2.73,tropicana,0
4095.9999999207703,2.73,tropicana,0
26943.9999988669,1.99,tropicana,0
11583.9999997046,1.99,tropicana,0
5183.99999983354,2.73,tropicana,0
8000.000000304209,2.73,tropicana,0
19583.999999764,1.99,tropicana,0
11583.9999997046,1.99,tropicana,0
7936.000000280071,1.99,tropicana,0
6784.00000019172,2.73,tropicana,1
13183.9999993507,2.19,tropicana,0
5760.00000005797,2.19,tropicana,0
4800.0000000192895,2.73,tropicana,0
5567.99999992063,2.73,tropicana,0
25472.0000090652,1.99,tropicana,1
4991.999999754071,2.73,tropicana,0
5824.00000013674,2.54,tropicana,1
5503.99999992746,2.73,tropicana,0
3327.99999986322,2.73,tropicana,0
4608.00000011185,2.73,tropicana,0
4608.00000011185,2.73,tropicana,0
5055.99999986504,2.73,tropicana,0
4416.00000019019,2.73,tropicana,0
5951.99999992306,2.73,tropicana,0
6655.999999993051,2.73,tropicana,0
36863.9999979517,1.99,tropicana,1
7871.9999997474,2.6,tropicana,0
6912.00000011134,2.73,tropicana,0
5247.99999987445,2.73,tropicana,0
4800.0000000192895,2.55,tropicana,0
8127.999999851559,2.39,tropicana,0
8000.000000304209,2.35,tropicana,0
5951.99999992306,2.29,tropicana,0
4032.00000019675,2.34,tropicana,0
4608.00000011185,2.59,tropicana,0
5183.99999983354,2.59,tropicana,0
5375.99999998395,2.59,tropicana,0
27775.999987220897,1.99,tropicana,1
5055.99999986504,2.59,tropicana,0
39040.0000184648,1.99,tropicana,1
14720.0000002522,1.79,tropicana,0
23999.999992078,1.79,tropicana,0
13823.999999393998,1.9,tropicana,0
9023.99999965854,2.57,tropicana,0
13887.999999998201,2.5,tropicana,1
10368.0000000824,2.51,tropicana,0
9664.0000002455,2.59,tropicana,0
7488.000000318791,2.21,tropicana,0
28735.9999970711,1.94,tropicana,1
5503.99999992746,2.59,tropicana,0
6336.00000003636,2.59,tropicana,0
5183.99999983354,2.59,tropicana,0
5824.00000013674,2.59,tropicana,0
68800.00000540531,2.49,tropicana,1
22079.999991366,2.17,tropicana,0
41023.9999884993,1.99,tropicana,1
29696.0000122963,2.01,tropicana,1
7808.00000005521,1.99,tropicana,0
31616.0000143033,1.99,tropicana,0
35008.0000076439,1.85,tropicana,0
52544.000009873,1.32,tropicana,0
4800.0000000192895,2.57,tropicana,0
6912.00000011134,2.49,tropicana,1
4351.9999998443,2.59,tropicana,0
7040.0000003373,2.59,tropicana,1
7488.000000318791,2.55,tropicana,0
12736.000000201699,2.49,tropicana,1
6336.00000003636,2.51,tropicana,0
6463.999999993979,2.6,tropicana,0
4416.00000019019,2.72,tropicana,1
3903.9999998712296,2.75,tropicana,0
2111.99999994477,2.62,minute.maid,0
3072.00000009965,2.62,minute.maid,0
3711.99999997739,2.62,minute.maid,0
3264.00000005223,2.62,minute.maid,0
12544.0000001231,2.39,minute.maid,1
2303.9999999636398,2.62,minute.maid,0
1664.0000000313598,2.62,minute.maid,0
3264.00000005223,2.62,minute.maid,0
2624.00000009452,2.62,minute.maid,0
160960.00001714,1.49,minute.maid,1
2624.00000009452,2.62,minute.maid,0
3264.00000005223,2.62,minute.maid,0
5247.99999987445,2.62,minute.maid,0
31680.000002269502,1.99,minute.maid,1
2496.00000002666,2.48,minute.maid,0
3136.0000000931395,2.62,minute.maid,0
25855.9999917048,1.99,minute.maid,1
3072.00000009965,2.62,minute.maid,0
36096.0000051353,1.99,minute.maid,1
11776.000000369098,1.99,minute.maid,0
5696.00000004664,2.62,minute.maid,0
